X,Y,Z,G,S,AVG
-720,-608,504,1068,0,0
-288,-612,544,868,0,0
-256,-416,676,834,0,0
-832,24,508,975,0,0
-3368,1292,-508,3642,0,0
-3528,2016,-912,4164,0,0
-1508,1500,-336,2153,0,0
-52,960,128,969,2153,0
796,996,252,1299,0,0
1208,976,224,1569,0,0
792,1212,284,1475,0,0
364,1552,-4,1594,0,0
-1424,2500,-1084,3074,0,0
-3612,2796,-1220,4727,0,0
-2364,988,-256,2574,0,0
-1280,-4,384,1336,2574,0
-980,-604,380,1212,0,0
-720,-740,536,1163,0,0
-476,-512,572,903,0,0
-720,-128,440,853,0,0
-2600,888,-436,2781,0,0
-3648,2124,-1140,4372,0,0
-1908,1760,-516,2646,0,0
-232,1104,96,1132,2646,0
716,1088,336,1345,0,0
1572,1216,240,2001,0,0
1036,1420,312,1785,0,0
304,1804,-208,1841,0,0
-2076,2736,-772,3520,0,0
-3956,2092,-612,4516,0,0
-2012,516,96,2079,0,0
-1088,-240,408,1186,2079,0
-816,-540,460,1081,0,0
-528,-700,600,1062,0,0
-484,-436,452,792,0,0
-1052,4,184,1067,0,0
-2984,824,-708,3175,0,0
-3624,1560,-904,4047,0,0
-1600,1408,-516,2192,0,0
48,1020,112,1027,2192,0
1080,1272,332,1701,0,0
1660,1472,160,2224,0,0
860,1584,132,1807,0,0
-208,2104,-252,2129,0,0
-3060,3040,-776,4382,0,0
-3920,1788,-476,4334,0,0
-1908,208,324,1946,4334,0
-1152,-400,412,1287,0,0
-848,-688,636,1263,0,0
-528,-692,704,1119,0,0
-648,-372,540,921,0,0
-1540,124,-32,1545,0,0
-3380,856,-756,3567,0,0
-3200,1412,-708,3568,0,0
-936,1228,-372,1588,0,0
476,960,92,1075,1588,0
1184,1276,80,1742,0,0
952,1344,140,1652,0,0
304,1572,64,1602,0,0
-452,2144,-20,2191,0,0
-2912,2784,-692,4087,0,0
-3540,1692,-392,3943,0,0
-1876,324,176,1911,3943,0
-1220,-324,652,1420,0,0
-912,-736,700,1365,0,0
-680,-884,656,1293,0,0
-720,-304,316,843,0,0
-1332,284,-96,1365,0,0
-3200,1232,-932,3553,0,0
-3012,1592,-968,3541,0,0
-928,1052,-244,1423,3541,0
300,952,204,1018,0,0
1360,1276,320,1892,0,0
1500,1436,260,2092,0,0
504,1712,-20,1784,0,0
-1084,2460,-348,2710,0,0
-3460,2736,-656,4459,0,0
-3260,1252,-208,3498,0,0
-1780,-32,380,1820,0,0
-1056,-348,624,1274,0,0
-660,-612,760,1178,0,0
-520,-608,708,1068,0,0
-868,-296,304,966,0,0
-1824,216,-432,1886,0,0
-3456,1156,-1056,3794,0,0
-2496,1404,-744,2958,0,0
-528,960,-40,1096,2958,0
588,988,228,1172,0,0
1336,1304,304,1891,0,0
1152,1504,248,1910,0,0
356,1772,-96,1809,0,0
-1916,2596,-660,3293,0,0
-4476,2124,-608,4991,0,0
-2728,408,-8,2758,0,0
-1296,-328,544,1443,2758,0
-744,-452,700,1117,0,0
-372,-644,752,1057,0,0
-356,-576,624,920,0,0
-872,-252,108,914,0,0
-2276,220,-576,2358,0,0
-3836,1276,-1192,4214,0,0
-1960,1180,-744,2405,0,0
-80,732,56,738,2405,0
1120,960,176,1485,0,0
1532,1356,48,2046,0,0
688,1660,-52,1797,0,0
-444,1952,-308,2025,0,0
-2080,2652,-544,3414,0,0
-3812,2272,-628,4481,0,0
-2500,516,-16,2552,0,0
-1412,-340,544,1550,2552,0
-928,-656,620,1294,0,0
-500,-764,636,1112,0,0
-340,-348,480,683,0,0
-768,-68,204,797,0,0
-2064,324,-688,2199,0,0
-3940,1420,-1404,4417,0,0
-2080,1292,-628,2527,0,0
-264,864,36,904,2527,0
652,1052,356,1287,0,0
1376,1244,332,1884,0,0
988,1436,236,1758,0,0
216,1708,-32,1721,0,0
-2000,2576,-892,3381,0,0
-4324,1996,-764,4823,0,0
-2688,292,-64,2704,0,0
-1344,-448,544,1517,2704,0
-772,-800,668,1296,0,0
-336,-928,640,1176,0,0
-372,-512,480,794,0,0
-988,-196,28,1007,0,0
-3380,672,-612,3500,0,0
-3652,1628,-808,4079,0,0
-1352,1272,-296,1879,0,0
96,1052,224,1079,1879,0
960,1216,316,1581,0,0
1284,1284,248,1832,0,0
608,1392,240,1537,0,0
-196,1948,-52,1958,0,0
-2948,2680,-772,4058,0,0
-3868,1820,-316,4286,0,0
-1928,268,76,1948,0,0
-1268,-592,324,1436,1948,0
-864,-976,560,1418,0,0
-400,-904,516,1115,0,0
-368,-500,440,760,0,0
-1472,-16,-284,1499,0,0
-3764,1276,-1332,4191,0,0
-2844,1868,-960,3535,0,0
-832,1404,-160,1639,3535,0
336,1136,240,1208,0,0
960,1124,368,1523,0,0
1020,1220,432,1647,0,0
548,1568,112,1664,0,0
-240,2380,-512,2446,0,0
-3280,3116,-992,4631,0,0
-3836,1536,-576,4172,0,0
-2192,-28,88,2193,4172,0
-1296,-764,460,1573,0,0
-616,-1000,632,1333,0,0
-212,-680,580,918,0,0
-636,-272,356,777,0,0
-1924,344,-540,2027,0,0
-3904,1676,-1540,4519,0,0
-2568,1872,-960,3319,0,0
-452,1228,-196,1323,3319,0
668,1176,152,1360,0,0
1408,1356,348,1985,0,0
1124,1604,312,1983,0,0
112,1852,-32,1855,0,0
-2256,2508,-616,3429,0,0
-4036,1956,-456,4508,0,0
-2384,292,156,2406,0,0
-1276,-572,336,1438,2406,0
-764,-884,400,1234,0,0
-320,-820,540,1032,0,0
-448,-508,652,940,0,0
-960,-128,76,971,0,0
-2948,576,-884,3131,0,0
-3536,1420,-1376,4051,0,0
-1296,1164,-528,1820,0,0
156,928,48,942,1820,0
1008,1120,152,1514,0,0
1284,1292,172,1829,0,0
664,1628,28,1758,0,0
-596,2272,-316,2370,0,0
-3444,2716,-996,4497,0,0
-3764,1148,-328,3948,0,0
-1672,-96,192,1685,3948,0
-1000,-604,560,1295,0,0
-628,-816,608,1195,0,0
-436,-924,440,1112,0,0
-740,-500,388,973,0,0
-1540,-52,-356,1581,0,0
