AVG,Var
1382.6,2.401
1266.4,4.439
1383.2,4.256
1296.2,2.077
1380.2,2.842
1334.8,2.181
1412.0,1.943
1354.2,1.852
1399.4,2.094
1326.2,2.655
1208.8,3.034
1210.2,2.423
1190.8,0.855
1278.2,2.367
1288.0,0.753
1410.0,1.235
1347.2,1.304
1238.4,2.745
1212.4,2.82
1285.8,3.386
1230.6,2.243
1228.8,2.005
1380.2,2.386
1258.2,1.622
1199.6,2.599
1200.4,2.521
1237.2,1.978
1248.4,1.721
1405.4,3.223
1352.8,1.9
1376.2,1.461
1425.8,1.543
1361.6,0.649
1482.2,1.033
1381.0,2.013
1257.8,4.418
1203.0,4.339
1278.0,4.378
1240.6,3.004
1427.6,4.795
1366.8,3.144
1366.6,2.101
1443.2,2.231
1353.6,0.988
1426.6,0.396
1330.6,2.044
1210.4,2.782
1246.8,1.913
1285.4,2.799
1318.4,2.28
1476.0,1.609
1412.6,1.465
1289.8,4.242
1420.2,4.314
1272.2,2.606
1380.4,3.926
1354.6,2.396
1232.2,2.505
1256.6,2.059
1290.0,2.032
1274.4,1.416
1391.8,1.248
1363.4,0.822
1240.8,2.659
1264.2,1.882
1278.6,1.585
1242.2,1.17
1381.0,1.334
1305.0,1.636
1410.2,2.559
1343.0,2.396
1449.4,3.95
1344.4,4.39
1220.6,4.84
1344.2,4.738
1245.0,1.936
1361.6,3.188
1323.2,1.85
1452.2,3.409
1400.0,2.502
1431.0,2.479
1398.6,2.196
1259.2,2.298
1299.0,1.651
1324.6,1.974
1329.2,1.562
1480.8,1.502
1413.4,1.457
1316.6,3.09
1327.4,2.44
1314.2,1.045
1358.8,1.601
1387.8,0.361
1383.4,0.326
1400.8,0.236
1329.2,0.37
1397.2,0.831
1302.2,1.703
1206.4,2.665
1361.4,4.339
1275.0,2.706
1244.0,2.912
1408.4,2.317
1277.8,1.651
1215.8,2.427
1416.2,4.936
1316.0,3.162
1419.6,3.555
1399.6,2.252
1365.8,0.751
1430.2,1.053
1342.6,0.749
1443.2,0.946
1371.2,1.416
1231.2,3.431
1184.8,3.701
1203.0,1.815
1294.8,4.803
1310.2,2.348
1506.2,2.423
1351.4,4.93
1260.6,4.985
1338.2,4.57
1276.6,1.938
1358.8,1.809
1345.6,0.758
1271.4,1.674
1351.2,1.845
1312.0,1.238
1361.8,1.368
1348.8,0.767
1245.4,1.808
1193.8,1.69
1200.0,0.712
1314.6,4.129
1329.4,2.125
1434.8,1.005
1366.6,1.912
1389.6,0.943
1390.0,0.88
1207.6,3.706
1356.0,3.403
1276.4,2.734
1203.8,2.549
1452.0,4.876
1438.4,4.084
1653.2,8.643
1507.6,8.73
1634.0,6.691
1533.8,7.474
1510.4,3.994
1447.0,4.196
1278.6,4.225
1399.8,4.333
1293.0,2.25
1202.4,3.802
1405.0,4.162
1282.8,2.789
1210.2,3.62
1412.6,4.105
1326.4,2.479
1461.8,4.436
1406.2,2.983
1285.0,4.053
1318.2,3.185
1297.6,1.518
1313.0,1.262
1444.4,1.034
1350.0,1.904
1418.4,1.585
1384.0,1.584
1461.0,2.985
1363.8,3.226
1350.0,2.416
1429.2,2.817
1346.2,1.211
1465.2,1.256
1372.8,2.351
1369.6,1.388
1448.8,2.189
1335.0,1.474
1311.0,1.946
1432.0,2.779
1334.8,1.629
1401.6,1.831
1443.2,0.636
1254.4,3.679
1408.0,3.884
1313.6,3.157
1263.6,2.907
1363.8,1.282
1305.8,0.254
1181.0,2.714
1342.6,3.695
1246.2,2.936
1205.6,2.901
1229.2,2.065
1159.2,0.058
1218.4,0.751
1175.6,0.553
1181.6,0.51
1199.2,0.441
1166.2,0.042
1158.2,0.052
1154.2,0.064
1135.8,0.047
1128.0,0.004
