G,T,D,S
2586,330.0,0,0
3317,330.0,0,0
4220,330.0,0,4220
3098,330.0,1901,0
2874,330.0,0,0
2978,330.0,0,0
2735,330.0,104,0
3072,330.0,0,0
3568,330.0,0,3568
3554,330.0,833,0
3449,330.0,0,0
3524,330.0,0,0
3499,330.0,75,0
3129,330.0,0,0
2337,330.0,0,0
3029,330.0,0,0
3385,330.0,0,3385
2965,230.0,1048,0
2696,230.0,0,0
3047,230.0,0,0
3409,230.0,0,0
3209,230.0,713,0
3606,230.0,0,0
3647,230.0,0,3647
3597,230.0,438,0
3137,230.0,0,0
3218,230.0,0,0
3496,230.0,0,0
2651,230.0,359,0
2995,230.0,0,0
3909,230.0,0,3909
3457,230.0,1258,0
2720,230.0,0,0
3190,230.0,0,0
3721,230.0,0,0
3036,230.0,1001,0
3323,230.0,0,3323
3300,230.0,287,0
3203,230.0,0,0
2930,230.0,0,0
2957,230.0,0,0
3046,230.0,0,0
2579,230.0,116,0
2544,230.0,0,0
3113,230.0,0,0
3481,230.0,0,3481
2875,200.0,937,0
2505,200.0,0,0
3619,200.0,0,0
3525,200.0,1114,0
3464,200.0,0,0
3955,200.0,0,3955
3752,230.0,491,0
3155,230.0,0,0
2857,230.0,0,0
3383,230.0,0,0
3256,230.0,526,0
2541,230.0,0,0
3476,230.0,0,0
4369,230.0,0,4369
3302,230.0,1828,0
2577,230.0,0,0
2969,230.0,0,0
3185,230.0,0,0
2718,230.0,608,0
3581,230.0,0,0
3985,230.0,0,0
4132,230.0,0,4132
3610,330.0,1414,0
3560,330.0,0,0
3596,330.0,0,0
2586,330.0,36,0
2737,330.0,0,0
3679,330.0,0,0
3945,330.0,0,3945
2757,230.0,1359,0
2593,230.0,0,0
3226,230.0,0,0
2873,230.0,633,0
3277,230.0,0,0
3846,230.0,0,3846
3709,230.0,973,0
3237,230.0,0,0
2950,230.0,0,0
2897,230.0,0,0
2680,230.0,0,0
2512,230.0,0,0
3075,230.0,0,0
3869,230.0,0,3869
3240,230.0,1357,0
2538,230.0,0,0
2802,230.0,0,0
3035,230.0,0,0
2748,230.0,497,0
3225,230.0,0,0
3408,230.0,0,3408
3228,230.0,660,0
3253,230.0,0,0
3156,230.0,25,0
3199,230.0,0,0
2774,230.0,43,0
2284,230.0,0,0
3315,230.0,0,0
4097,230.0,0,4097
3274,230.0,1813,0
2511,230.0,0,0
2638,230.0,0,0
3068,230.0,0,0
2729,230.0,557,0
3200,230.0,0,0
3747,230.0,0,3747
3548,330.0,1018,0
2974,330.0,0,0
2995,330.0,0,0
2795,330.0,21,0
2886,330.0,0,0
2235,330.0,91,0
2348,330.0,0,0
3457,330.0,0,0
3846,330.0,0,3846
2472,230.0,1611,0
2393,230.0,0,0
2743,230.0,0,0
2780,230.0,0,0
2581,230.0,387,0
3194,230.0,0,3194
3077,330.0,613,0
2735,330.0,0,0
2792,330.0,0,0
2759,330.0,57,0
2535,330.0,0,0
2169,330.0,0,0
1782,330.0,0,0
2218,330.0,0,0
2888,330.0,0,0
2946,330.0,0,2946
2435,230.0,1164,0
2476,230.0,0,0
2772,230.0,0,0
2644,230.0,337,0
2587,230.0,0,0
3049,230.0,0,3049
2682,230.0,462,0
2310,230.0,0,0
2297,230.0,0,0
2475,230.0,0,0
2330,230.0,178,0
2073,230.0,0,0
1877,230.0,0,0
2673,230.0,0,0
3155,230.0,0,3155
2764,230.0,1278,0
2052,230.0,0,0
2496,230.0,0,0
