G,T,D,S
582,130.0,0,0
483,130.0,0,0
566,130.0,0,0
625,130.0,0,0
742,130.0,0,0
846,130.0,0,0
1440,130.0,0,0
1857,130.0,0,0
2271,130.0,0,2271
2059,130.0,1788,0
1457,130.0,0,0
1278,130.0,0,0
1177,130.0,0,0
1153,130.0,0,0
1177,130.0,0,0
1248,130.0,0,0
1223,130.0,95,0
1394,130.0,0,0
1571,130.0,0,0
1752,130.0,0,1752
1328,230.0,529,0
1673,230.0,0,0
1867,230.0,0,0
1566,230.0,539,0
1413,230.0,0,0
1261,230.0,0,0
1063,230.0,0,0
941,230.0,0,0
951,230.0,0,0
1054,230.0,0,0
1285,230.0,0,0
1529,230.0,0,1529
1334,130.0,588,0
1670,130.0,0,0
1753,130.0,0,0
1381,130.0,419,0
1143,130.0,0,0
1105,130.0,0,0
1124,130.0,0,0
1204,130.0,0,0
1281,130.0,0,0
1338,130.0,0,0
1457,130.0,0,0
1690,130.0,0,0
1714,130.0,0,1714
1305,130.0,609,0
1488,130.0,0,0
1743,130.0,0,0
1415,130.0,438,0
1187,130.0,0,0
1093,130.0,0,0
968,130.0,0,0
917,130.0,0,0
1023,130.0,0,0
1212,130.0,0,0
1397,130.0,0,0
1612,130.0,0,1612
1263,130.0,695,0
1760,130.0,0,0
1835,130.0,0,0
1340,130.0,572,0
1090,130.0,0,0
1099,130.0,0,0
1134,130.0,0,0
1200,130.0,0,0
1232,130.0,0,0
1266,130.0,0,0
1434,130.0,0,0
1759,130.0,0,0
1860,130.0,0,1860
1422,200.0,770,0
1870,200.0,0,0
1685,200.0,448,0
1332,200.0,0,0
1201,200.0,0,0
1047,200.0,0,0
943,200.0,0,0
926,200.0,0,0
948,200.0,0,0
1127,200.0,0,0
1428,200.0,0,0
1650,200.0,0,1650
1352,200.0,724,0
1694,200.0,0,0
1561,200.0,342,0
1421,200.0,0,0
1123,200.0,0,0
1090,200.0,0,0
1050,200.0,0,0
1192,200.0,0,0
1382,200.0,0,0
1527,200.0,0,0
1649,200.0,0,0
1805,200.0,0,1805
1262,200.0,755,0
1655,200.0,0,0
1883,200.0,0,0
1397,200.0,621,0
1146,200.0,0,0
1070,200.0,0,0
941,200.0,0,0
928,200.0,0,0
993,200.0,0,0
1143,200.0,0,0
1341,200.0,0,0
1593,200.0,0,1593
1220,200.0,665,0
2013,200.0,0,0
1782,200.0,793,0
1402,200.0,0,0
1189,200.0,0,0
1152,200.0,0,0
