G,T,D,S
1653,200.0,0,0
2455,200.0,0,0
2696,200.0,0,2696
2074,230.0,1913,0
1892,230.0,0,0
1914,230.0,0,0
1887,230.0,22,0
2169,230.0,0,0
1849,230.0,282,0
1681,230.0,0,0
2141,230.0,0,0
2664,230.0,0,2664
2266,230.0,983,0
2235,230.0,0,0
2036,230.0,0,0
1723,230.0,0,0
1428,230.0,0,0
965,230.0,0,0
966,230.0,0,0
1098,230.0,0,0
1879,230.0,0,0
2409,230.0,0,2409
2202,230.0,1444,0
2068,230.0,0,0
1929,230.0,0,0
1769,230.0,0,0
1409,230.0,0,0
1510,230.0,0,0
1410,230.0,101,0
1808,230.0,0,0
1822,230.0,0,0
2165,230.0,0,2165
2156,230.0,755,0
1918,230.0,0,0
1795,230.0,0,0
1744,230.0,0,0
1662,230.0,0,0
1572,230.0,0,0
1407,230.0,0,0
1556,230.0,0,0
1998,230.0,0,0
2219,230.0,0,2219
1978,230.0,812,0
1937,230.0,0,0
1720,230.0,0,0
1670,230.0,0,0
1548,230.0,0,0
1671,230.0,0,0
1559,230.0,123,0
1906,230.0,0,0
1918,230.0,0,0
2648,230.0,0,2648
2403,230.0,1089,0
2062,230.0,0,0
1974,230.0,0,0
1842,230.0,0,0
1809,230.0,0,0
1578,230.0,0,0
1321,230.0,0,0
1339,230.0,0,0
1581,230.0,0,0
2224,230.0,0,0
2603,230.0,0,0
2644,230.0,0,2644
2204,230.0,1323,0
1899,230.0,0,0
1718,230.0,0,0
1848,230.0,0,0
1689,230.0,130,0
1785,230.0,0,0
1985,230.0,0,0
2666,230.0,0,2666
2361,230.0,977,0
1987,230.0,0,0
1615,230.0,0,0
1671,230.0,0,0
1629,230.0,56,0
1469,230.0,0,0
1322,230.0,0,0
1291,230.0,0,0
1412,230.0,0,0
1787,230.0,0,0
1964,230.0,0,0
2093,230.0,0,2093
1841,230.0,802,0
1827,230.0,0,0
1759,230.0,0,0
1869,230.0,0,0
1615,230.0,110,0
1913,230.0,0,0
2112,230.0,0,0
2427,230.0,0,2427
1935,230.0,812,0
1771,230.0,0,0
1815,230.0,0,0
1653,230.0,44,0
1405,230.0,0,0
1249,230.0,0,0
1038,230.0,0,0
1076,230.0,0,0
1510,230.0,0,0
1944,230.0,0,0
1978,230.0,0,1978
1908,230.0,940,0
2015,230.0,0,0
1886,230.0,107,0
1879,230.0,0,0
1868,230.0,0,0
1403,230.0,0,0
1759,230.0,0,0
2310,230.0,0,0
2432,230.0,0,2432
2102,230.0,1029,0
1789,230.0,0,0
1947,230.0,0,0
1922,230.0,158,0
1545,230.0,0,0
1194,230.0,0,0
996,230.0,0,0
1004,230.0,0,0
1502,230.0,0,0
2194,230.0,0,0
2583,230.0,0,2583
2443,230.0,1587,0
1933,230.0,0,0
1722,230.0,0,0
1723,230.0,0,0
1722,230.0,1,0
1680,230.0,0,0
1554,230.0,0,0
2125,230.0,0,0
2880,230.0,0,2880
2255,230.0,1326,0
2209,230.0,0,0
2259,230.0,0,0
2276,230.0,0,0
1622,230.0,67,0
1358,230.0,0,0
1104,230.0,0,0
1044,230.0,0,0
1158,230.0,0,0
1662,230.0,0,0
2005,230.0,0,0
2428,230.0,0,0
2758,230.0,0,2758
2672,230.0,1714,0
1472,230.0,0,0
2029,230.0,0,0
1645,230.0,557,0
1847,230.0,0,0
2352,230.0,0,0
2529,230.0,0,0
2706,230.0,0,2706
2148,230.0,1061,0
1936,230.0,0,0
1903,230.0,0,0
2043,230.0,0,0
1713,230.0,140,0
1409,230.0,0,0
1207,230.0,0,0
856,230.0,0,0
1019,230.0,0,0
1396,230.0,0,0
2067,230.0,0,0
2649,230.0,0,0
2761,230.0,0,2761
2343,230.0,1905,0
2048,230.0,0,0
2059,230.0,0,0
1616,230.0,11,0
1721,230.0,0,0
2070,230.0,0,0
2704,230.0,0,2704
2134,230.0,1088,0
1748,230.0,0,0
1888,230.0,0,0
1999,230.0,0,0
1675,230.0,251,0
1469,230.0,0,0
1447,230.0,0,0
1163,230.0,0,0
1066,230.0,0,0
1394,230.0,0,0
1739,230.0,0,0
2097,230.0,0,0
2430,230.0,0,2430
2418,230.0,1364,0
2446,230.0,0,0
2283,230.0,28,0
1861,230.0,0,0
1758,230.0,0,0
1771,230.0,0,0
2766,230.0,0,2766
2559,230.0,1008,0
1609,230.0,0,0
1840,230.0,0,0
2112,230.0,0,0
1909,230.0,503,0
1511,230.0,0,0
1119,230.0,0,0
1027,230.0,0,0
1231,230.0,0,0
1904,230.0,0,0
2270,230.0,0,0
2691,230.0,0,2691
2634,230.0,1664,0
2356,230.0,0,0
2093,230.0,0,0
1947,230.0,0,0
1737,230.0,0,0
1744,230.0,0,0
1994,230.0,0,0
2960,230.0,0,2960
2943,230.0,1223,0
2124,230.0,0,0
2002,230.0,0,0
1772,230.0,0,0
1445,230.0,0,0
1202,230.0,0,0
1112,230.0,0,0
1051,230.0,0,0
1116,230.0,0,0
1646,230.0,0,0
2003,230.0,0,0
2230,230.0,0,0
2540,230.0,0,2540
2292,230.0,1489,0
1880,230.0,0,0
1649,230.0,0,0
1708,230.0,0,0
1441,230.0,59,0
1699,230.0,0,0
1944,230.0,0,0
2323,230.0,0,2323
2093,230.0,882,0
1881,230.0,0,0
1862,230.0,0,0
1747,230.0,0,0
1608,230.0,0,0
1461,230.0,0,0
1165,230.0,0,0
1103,230.0,0,0
1088,230.0,0,0
1491,230.0,0,0
1696,230.0,0,0
1865,230.0,0,0
2198,230.0,0,0
2202,230.0,0,2202
1946,230.0,1114,0
1984,230.0,0,0
1778,230.0,38,0
1872,230.0,0,0
1892,230.0,0,0
2193,230.0,0,0
2208,230.0,0,2208
1818,230.0,430,0
1727,230.0,0,0
1801,230.0,0,0
1817,230.0,0,0
1665,230.0,90,0
1193,230.0,0,0
978,230.0,0,0
754,230.0,0,0
1131,230.0,0,0
1507,230.0,0,0
2101,230.0,0,0
2686,230.0,0,0
2699,230.0,0,2699
2143,200.0,1945,0
2438,200.0,0,0
1511,200.0,295,0
1944,200.0,0,0
2400,200.0,0,0
2804,200.0,0,2804
2723,230.0,1293,0
2464,230.0,0,0
2577,230.0,0,0
2564,230.0,113,0
2233,230.0,0,0
1942,230.0,0,0
1365,230.0,0,0
1149,230.0,0,0
1300,230.0,0,0
1552,230.0,0,0
1816,230.0,0,0
2344,230.0,0,0
3197,230.0,0,0
3227,230.0,0,3227
2817,230.0,2078,0
2247,230.0,0,0
1986,230.0,0,0
1656,230.0,0,0
1979,230.0,0,0
2242,230.0,0,0
2786,230.0,0,2786
2620,330.0,1130,0
2263,330.0,0,0
2473,330.0,0,0
2128,330.0,210,0
1755,330.0,0,0
1403,330.0,0,0
1109,330.0,0,0
1057,330.0,0,0
1216,330.0,0,0
1772,330.0,0,0
2341,330.0,0,0
2593,330.0,0,2593
2297,230.0,1536,0
2157,230.0,0,0
1850,230.0,0,0
1786,230.0,0,0
1724,230.0,0,0
1735,230.0,0,0
1943,230.0,0,0
2580,230.0,0,2580
2409,230.0,856,0
2052,230.0,0,0
1985,230.0,0,0
2035,230.0,0,0
1680,230.0,50,0
1371,230.0,0,0
1037,230.0,0,0
927,230.0,0,0
1088,230.0,0,0
1786,230.0,0,0
2369,230.0,0,0
2525,230.0,0,0
2543,230.0,0,2543
2012,230.0,1616,0
1700,230.0,0,0
1862,230.0,0,0
1856,230.0,162,0
1555,230.0,0,0
1832,230.0,0,0
2061,230.0,0,0
2389,230.0,0,2389
2122,230.0,834,0
2130,230.0,0,0
1971,230.0,8,0
1720,230.0,0,0
1445,230.0,0,0
1179,230.0,0,0
833,230.0,0,0
783,230.0,0,0
885,230.0,0,0
1451,230.0,0,0
1980,230.0,0,0
2182,230.0,0,2182
2090,230.0,1399,0
1774,230.0,0,0
1479,230.0,0,0
1645,230.0,0,0
1715,230.0,0,0
1517,230.0,236,0
1859,230.0,0,0
2048,230.0,0,0
2093,230.0,0,2093
1842,230.0,576,0
1699,230.0,0,0
1657,230.0,0,0
1625,230.0,0,0
