G,T,D,S
1300,130.0,420,0
1734,130.0,0,0
1381,130.0,434,0
1495,130.0,0,0
1486,130.0,114,0
1286,130.0,0,0
1222,130.0,0,0
1209,130.0,0,0
1078,130.0,0,0
897,130.0,0,0
900,130.0,0,0
994,130.0,0,0
1022,130.0,0,0
1113,130.0,0,0
1488,130.0,0,1488
1478,130.0,591,0
1550,130.0,0,0
1351,130.0,72,0
966,130.0,0,0
938,130.0,0,0
1075,130.0,0,0
1148,130.0,0,1148
1101,200.0,210,0
1185,200.0,0,0
1324,200.0,0,0
1400,200.0,0,0
1308,200.0,299,0
1559,200.0,0,1559
1364,130.0,251,0
1553,130.0,0,0
1510,130.0,189,0
1219,130.0,0,0
1211,130.0,0,0
1296,130.0,0,0
1183,130.0,85,0
1023,130.0,0,0
1043,130.0,0,0
1007,130.0,20,0
944,130.0,0,0
1020,130.0,0,0
1351,130.0,0,0
1406,130.0,0,0
1409,130.0,0,0
1465,130.0,0,1465
1111,130.0,521,0
966,130.0,0,0
1032,130.0,0,0
1146,130.0,0,0
1220,130.0,0,0
1297,130.0,0,0
1358,130.0,0,0
1476,130.0,0,1476
1415,200.0,510,0
1598,200.0,0,0
1386,200.0,183,0
1537,200.0,0,0
1504,200.0,151,0
1274,200.0,0,0
1318,200.0,0,0
1396,200.0,0,0
1213,200.0,122,0
1073,200.0,0,0
978,200.0,0,0
927,200.0,0,0
901,200.0,0,0
1048,200.0,0,0
1388,200.0,0,0
1458,200.0,0,0
1623,200.0,0,1623
1460,130.0,722,0
1088,130.0,0,0
1034,130.0,0,0
1095,130.0,0,0
1280,130.0,0,0
1182,130.0,246,0
1329,130.0,0,0
1464,130.0,0,0
1486,130.0,0,1486
1433,200.0,304,0
1322,200.0,0,0
1609,200.0,0,0
1551,200.0,287,0
1369,200.0,0,0
1364,200.0,0,0
1297,200.0,0,0
1112,200.0,0,0
1000,200.0,0,0
969,200.0,0,0
1054,200.0,0,0
982,200.0,85,0
1243,200.0,0,0
1421,200.0,0,0
1606,200.0,0,1606
1491,130.0,624,0
1095,130.0,0,0
1051,130.0,0,0
1168,130.0,0,0
1272,130.0,0,0
1162,130.0,221,0
1158,130.0,0,0
1335,130.0,0,0
1391,130.0,0,0
1620,130.0,0,1620
1347,200.0,462,0
1506,200.0,0,0
1464,200.0,159,0
1239,200.0,0,0
1208,200.0,0,0
1184,200.0,0,0
1074,200.0,0,0
1038,200.0,0,0
1090,200.0,0,0
1157,200.0,0,0
1125,200.0,119,0
1258,200.0,0,0
1320,200.0,0,0
1355,200.0,0,0
1377,200.0,0,1377
1081,130.0,252,0
954,130.0,0,0
1082,130.0,0,0
1178,130.0,0,0
1175,130.0,224,0
1180,130.0,0,0
1415,130.0,0,0
1423,130.0,0,0
1671,130.0,0,1671
1249,130.0,496,0
1441,130.0,0,0
1450,130.0,0,0
1223,130.0,201,0
1132,130.0,0,0
1217,130.0,0,0
1189,130.0,85,0
1025,130.0,0,0
961,130.0,0,0
1012,130.0,0,0
1145,130.0,0,0
1206,130.0,0,0
1404,130.0,0,1404
1337,130.0,443,0
1481,130.0,0,0
1279,130.0,144,0
989,130.0,0,0
949,130.0,0,0
998,130.0,0,0
1052,130.0,0,0
1044,130.0,103,0
1212,130.0,0,0
1493,130.0,0,1493
1381,130.0,449,0
1588,130.0,0,0
1278,130.0,207,0
1511,130.0,0,0
1464,130.0,233,0
1164,130.0,0,0
1159,130.0,0,0
1037,130.0,0,0
1104,130.0,0,0
998,130.0,67,0
951,130.0,0,0
1055,130.0,0,0
1000,130.0,104,0
1190,130.0,0,0
1397,130.0,0,1397
1381,130.0,397,0
1531,130.0,0,0
1187,130.0,150,0
993,130.0,0,0
1103,130.0,0,0
1117,130.0,0,0
1098,130.0,124,0
1141,130.0,0,0
1231,130.0,0,0
1377,130.0,0,1377
1269,130.0,279,0
1583,130.0,0,0
1420,130.0,314,0
1614,130.0,0,0
1424,130.0,194,0
1084,130.0,0,0
1133,130.0,0,0
1126,130.0,49,0
1024,130.0,0,0
909,130.0,0,0
936,130.0,0,0
997,130.0,0,0
1058,130.0,0,0
1149,130.0,0,0
1528,130.0,0,1528
1387,130.0,619,0
1440,130.0,0,0
1435,130.0,53,0
1044,130.0,0,0
945,130.0,0,0
1071,130.0,0,0
1142,130.0,0,1142
1122,200.0,197,0
1113,200.0,0,0
1249,200.0,0,0
1352,200.0,0,0
1531,200.0,0,0
1475,200.0,418,0
1306,200.0,0,0
1544,200.0,0,1544
1340,130.0,238,0
1164,130.0,0,0
1179,130.0,0,0
1223,130.0,0,0
1220,130.0,59,0
1058,130.0,0,0
976,130.0,0,0
940,130.0,0,0
972,130.0,0,0
1105,130.0,0,0
1596,130.0,0,1596
1540,130.0,656,0
1571,130.0,0,0
1340,130.0,31,0
1020,130.0,0,0
996,130.0,0,0
1015,130.0,0,0
1029,130.0,0,0
1023,130.0,33,0
1058,130.0,0,0
1290,130.0,0,0
1404,130.0,0,0
1537,130.0,0,0
1577,130.0,0,1577
1405,200.0,554,0
1713,200.0,0,0
1486,200.0,308,0
1465,200.0,0,0
1506,200.0,0,0
1313,200.0,41,0
1089,200.0,0,0
870,200.0,0,0
744,200.0,0,0
731,200.0,0,0
881,200.0,0,0
1214,200.0,0,0
1791,200.0,0,1791
1761,200.0,1060,0
1730,200.0,0,0
1345,200.0,0,0
1119,200.0,0,0
1036,200.0,0,0
1038,200.0,0,0
1022,200.0,2,0
987,200.0,0,0
1001,200.0,0,0
1169,200.0,0,0
1312,200.0,0,0
1595,200.0,0,1595
1316,230.0,608,0
1469,230.0,0,0
1510,230.0,0,0
1393,230.0,194,0
1332,230.0,0,0
1344,230.0,0,0
1192,230.0,12,0
1016,230.0,0,0
926,230.0,0,0
982,230.0,0,0
1071,230.0,0,0
1123,230.0,0,0
1405,230.0,0,0
1571,230.0,0,1571
1301,200.0,645,0
1496,200.0,0,0
1165,200.0,195,0
994,200.0,0,0
943,200.0,0,0
1041,200.0,0,0
1109,200.0,0,0
1031,200.0,166,0
1191,200.0,0,0
1331,200.0,0,0
1273,200.0,300,0
1528,200.0,0,0
1318,200.0,255,0
1432,200.0,0,0
1519,200.0,0,1519
1356,130.0,201,0
1240,130.0,0,0
1225,130.0,0,0
1087,130.0,0,0
1015,130.0,0,0
958,130.0,0,0
985,130.0,0,0
1016,130.0,0,0
1063,130.0,0,0
1441,130.0,0,1441
1309,130.0,483,0
1422,130.0,0,0
1392,130.0,113,0
1123,130.0,0,0
1076,130.0,0,0
1078,130.0,0,0
1109,130.0,0,0
1113,130.0,0,0
1185,130.0,0,0
1301,130.0,0,0
1308,130.0,0,0
1327,130.0,0,0
1596,130.0,0,1596
1269,130.0,520,0
1366,130.0,0,0
1253,130.0,97,0
1224,130.0,0,0
1269,130.0,0,0
1270,130.0,0,0
1208,130.0,46,0
1091,130.0,0,0
1085,130.0,0,0
1033,130.0,0,0
1043,130.0,0,0
1019,130.0,10,0
1212,130.0,0,0
1339,130.0,0,1339
1294,200.0,320,0
1489,200.0,0,0
1318,200.0,195,0
1095,200.0,0,0
1086,200.0,0,0
1115,200.0,0,0
1217,200.0,0,0
1109,130.0,131,0
1127,130.0,0,0
1420,130.0,0,0
1367,130.0,311,0
1459,130.0,0,0
1416,130.0,92,0
1216,130.0,0,0
1463,130.0,0,0
1520,130.0,0,1520
1377,130.0,304,0
1383,130.0,0,0
1313,130.0,6,0
1164,130.0,0,0
1047,130.0,0,0
962,130.0,0,0
896,130.0,0,0
881,130.0,0,0
1029,130.0,0,0
1509,130.0,0,0
1713,130.0,0,1713
1650,130.0,832,0
1455,130.0,0,0
1094,130.0,0,0
964,130.0,0,0
978,130.0,0,0
1100,130.0,0,1100
1021,200.0,136,0
1007,200.0,0,0
1233,200.0,0,0
1297,200.0,0,0
1525,200.0,0,0
1461,200.0,518,0
1296,200.0,0,0
1487,200.0,0,0
1398,130.0,191,0
1376,130.0,0,0
1371,130.0,0,0
1329,130.0,0,0
1136,130.0,0,0
875,130.0,0,0
917,130.0,0,0
909,130.0,0,0
1040,130.0,0,0
1236,130.0,0,0
1830,130.0,0,1830
1528,130.0,921,0
1615,130.0,0,0
1312,130.0,87,0
992,130.0,0,0
926,130.0,0,0
950,130.0,0,0
985,130.0,0,0
1026,130.0,0,0
1065,130.0,0,0
1203,130.0,0,0
1375,130.0,0,1375
1330,230.0,449,0
1612,230.0,0,0
1306,230.0,282,0
1416,230.0,0,0
1478,230.0,0,0
1373,230.0,172,0
1405,230.0,0,0
1414,230.0,0,0
1270,230.0,41,0
1088,230.0,0,0
1004,230.0,0,0
910,230.0,0,0
891,230.0,0,0
1012,230.0,0,0
1239,230.0,0,0
1490,230.0,0,0
1490,230.0,0,0
1647,230.0,0,1647
1323,130.0,756,0
1002,130.0,0,0
1097,130.0,0,0
1204,130.0,0,0
1167,130.0,202,0
1063,130.0,0,0
1214,130.0,0,0
1274,130.0,0,1274
1187,200.0,211,0
1513,200.0,0,0
1333,200.0,326,0
1623,200.0,0,0
1685,200.0,0,0
1347,200.0,352,0
1306,200.0,0,0
1297,200.0,0,0
1133,200.0,0,0
973,200.0,0,0
913,200.0,0,0
951,200.0,0,0
965,200.0,0,0
1111,200.0,0,0
1436,200.0,0,0
1474,200.0,0,0
1656,200.0,0,1656
1474,130.0,743,0
1098,130.0,0,0
