G,T,D,S
1109,200.0,0,0
1040,200.0,43,0
1082,200.0,0,0
1057,200.0,42,0
1100,200.0,0,0
1238,200.0,0,0
1202,200.0,181,0
1287,200.0,0,0
1401,200.0,0,0
1042,200.0,199,0
1054,200.0,0,0
1427,200.0,0,1427
1304,130.0,385,0
1092,130.0,0,0
976,130.0,0,0
951,130.0,0,0
992,130.0,0,0
1021,130.0,0,0
1146,130.0,0,0
1227,130.0,0,0
1344,130.0,0,0
1524,130.0,0,1524
1251,200.0,573,0
850,200.0,0,0
1243,200.0,0,0
1295,200.0,0,0
1030,200.0,445,0
1044,200.0,0,0
1025,200.0,14,0
1105,200.0,0,0
1102,200.0,80,0
1219,200.0,0,0
1252,200.0,0,0
1209,200.0,150,0
1372,200.0,0,0
1377,200.0,0,0
1063,200.0,168,0
1328,200.0,0,0
1329,200.0,0,1329
1269,130.0,266,0
1066,130.0,0,0
985,130.0,0,0
948,130.0,0,0
911,130.0,0,0
983,130.0,0,0
1091,130.0,0,0
1194,130.0,0,0
1343,130.0,0,0
1601,130.0,0,1601
1140,200.0,690,0
890,200.0,0,0
1281,200.0,0,0
1225,200.0,391,0
1113,200.0,0,0
1124,200.0,0,0
1100,200.0,11,0
1152,200.0,0,0
1084,200.0,52,0
1178,200.0,0,0
1262,200.0,0,0
1368,200.0,0,0
1433,200.0,0,1433
1096,230.0,349,0
1289,230.0,0,0
1388,230.0,0,0
1171,230.0,292,0
910,230.0,0,0
915,230.0,0,0
881,230.0,0,0
945,230.0,0,0
1027,230.0,0,0
1145,230.0,0,0
1255,230.0,0,0
1551,230.0,0,1551
1476,200.0,670,0
896,200.0,0,0
1069,200.0,0,0
1281,200.0,0,0
1028,200.0,385,0
1084,200.0,0,0
1033,200.0,56,0
1114,200.0,0,0
1140,200.0,0,0
1185,200.0,0,0
1236,200.0,0,0
1290,200.0,0,0
1422,200.0,0,1422
1387,230.0,389,0
1044,230.0,0,0
1183,230.0,0,0
1229,230.0,0,0
1165,230.0,185,0
1009,230.0,0,0
962,230.0,0,0
1032,230.0,0,0
1028,230.0,70,0
1018,230.0,0,0
1126,230.0,0,0
1258,230.0,0,0
1346,230.0,0,0
1408,230.0,0,1408
993,200.0,390,0
1131,200.0,0,0
1149,200.0,0,0
1021,200.0,156,0
1010,200.0,0,0
1019,200.0,0,0
1128,200.0,0,0
1196,200.0,0,0
1176,200.0,186,0
1261,200.0,0,0
1403,200.0,0,0
1607,200.0,0,0
1212,200.0,431,0
1019,200.0,0,0
1361,200.0,0,1361
1262,130.0,342,0
1063,130.0,0,0
980,130.0,0,0
965,130.0,0,0
929,130.0,0,0
977,130.0,0,0
1079,130.0,0,0
1219,130.0,0,0
1326,130.0,0,0
1534,130.0,0,1534
1432,200.0,605,0
857,200.0,0,0
1084,200.0,0,0
1170,200.0,0,0
1045,200.0,313,0
1032,200.0,0,0
1045,200.0,0,0
1136,200.0,0,0
1149,200.0,0,0
1117,200.0,117,0
1217,200.0,0,0
1281,200.0,0,0
1405,200.0,0,0
1466,200.0,0,1466
1089,200.0,349,0
1275,200.0,0,0
1292,200.0,0,0
1143,200.0,203,0
1017,200.0,0,0
1016,200.0,0,0
1097,200.0,0,0
952,200.0,81,0
925,200.0,0,0
1176,200.0,0,0
1261,200.0,0,0
1401,200.0,0,1401
1297,200.0,476,0
861,200.0,0,0
1231,200.0,0,0
1171,200.0,370,0
1087,200.0,0,0
1053,200.0,0,0
1037,200.0,0,0
1053,200.0,0,0
1095,200.0,0,0
1168,200.0,0,0
1328,200.0,0,0
1348,200.0,0,0
1494,200.0,0,1494
1136,200.0,457,0
1219,200.0,0,0
1413,200.0,0,0
1283,200.0,277,0
1057,200.0,0,0
991,200.0,0,0
982,200.0,0,0
1004,200.0,0,0
922,200.0,22,0
1003,200.0,0,0
1188,200.0,0,0
1298,200.0,0,0
1421,200.0,0,1421
1222,200.0,499,0
984,200.0,0,0
1200,200.0,0,0
1186,200.0,216,0
1097,200.0,0,0
1121,200.0,0,0
1114,200.0,24,0
1119,200.0,0,0
1101,200.0,5,0
1192,200.0,0,0
1377,200.0,0,0
1379,200.0,0,0
1481,200.0,0,1481
1105,200.0,380,0
1291,200.0,0,0
1352,200.0,0,0
1051,200.0,247,0
881,200.0,0,0
1010,200.0,0,0
1117,200.0,0,1117
917,200.0,236,0
936,200.0,0,0
1151,200.0,0,0
1336,200.0,0,0
1651,200.0,0,0
1099,200.0,734,0
959,200.0,0,0
1311,200.0,0,1311
1268,130.0,352,0
1107,130.0,0,0
1014,130.0,0,0
1012,130.0,0,0
1093,130.0,0,0
1100,130.0,0,0
1103,130.0,0,0
1326,130.0,0,0
1495,130.0,0,1495
1439,200.0,483,0
1145,200.0,0,0
1216,200.0,0,0
1217,200.0,0,0
1067,200.0,72,0
1023,200.0,0,0
961,200.0,0,0
950,200.0,0,0
971,200.0,0,0
987,200.0,0,0
1170,200.0,0,0
1275,200.0,0,0
1363,200.0,0,0
1497,200.0,0,1497
1182,200.0,547,0
912,200.0,0,0
1200,200.0,0,0
1087,200.0,288,0
1003,200.0,0,0
1032,200.0,0,0
1010,200.0,29,0
1109,200.0,0,0
1102,200.0,99,0
1155,200.0,0,0
1300,200.0,0,0
1315,200.0,0,0
1457,200.0,0,1457
1187,200.0,355,0
1085,200.0,0,0
1381,200.0,0,0
1204,200.0,296,0
1021,200.0,0,0
956,200.0,0,0
977,200.0,0,0
908,200.0,0,0
906,200.0,0,0
