G,T,D,S
1316,430.0,0,0
899,430.0,0,0
794,430.0,0,0
643,430.0,0,0
768,430.0,0,0
1629,430.0,0,0
3401,430.0,0,3401
1765,430.0,2758,0
1013,430.0,0,0
583,430.0,0,0
580,430.0,0,0
721,430.0,0,0
640,430.0,0,0
3084,430.0,0,0
3552,430.0,0,3552
1395,430.0,2912,0
887,430.0,0,0
833,430.0,0,0
896,430.0,0,0
872,430.0,0,0
1049,430.0,0,0
4403,430.0,0,4403
2182,430.0,3531,0
875,430.0,0,0
588,430.0,0,0
533,430.0,0,0
603,430.0,0,0
717,430.0,0,0
2568,430.0,0,0
4148,430.0,0,4148
1930,430.0,3615,0
1101,430.0,0,0
789,430.0,0,0
738,430.0,0,0
744,430.0,0,0
688,430.0,0,0
3552,430.0,0,3552
2513,430.0,2864,0
1164,430.0,0,0
730,430.0,0,0
510,430.0,0,0
626,430.0,0,0
973,430.0,0,0
1265,430.0,0,0
3895,430.0,0,3895
3163,430.0,3385,0
1345,430.0,0,0
940,430.0,0,0
726,430.0,0,0
662,430.0,0,0
715,430.0,0,0
1232,430.0,0,0
3473,430.0,0,3473
1973,430.0,2811,0
1131,430.0,0,0
570,430.0,0,0
581,430.0,0,0
760,430.0,0,0
973,430.0,0,0
1739,430.0,0,0
3663,430.0,0,3663
2672,430.0,3093,0
937,430.0,0,0
505,430.0,0,0
504,430.0,0,0
779,430.0,0,0
1158,430.0,0,0
1824,430.0,0,0
2482,430.0,0,2482
1685,430.0,1978,0
903,430.0,0,0
565,430.0,0,0
599,430.0,0,0
843,430.0,0,0
1373,430.0,0,0
3895,430.0,0,3895
3294,230.0,3330,0
1807,230.0,0,0
1091,230.0,0,0
781,230.0,0,0
821,230.0,0,0
777,230.0,0,0
674,230.0,0,0
3508,230.0,0,3508
2617,430.0,2834,0
919,430.0,0,0
868,430.0,0,0
654,430.0,0,0
627,430.0,0,0
1196,430.0,0,0
2949,430.0,0,0
3835,430.0,0,3835
1505,430.0,3208,0
768,430.0,0,0
562,430.0,0,0
710,430.0,0,0
800,430.0,0,0
928,430.0,0,0
3823,430.0,0,3823
2147,430.0,3261,0
884,430.0,0,0
432,430.0,0,0
397,430.0,0,0
658,430.0,0,0
890,430.0,0,0
1992,430.0,0,0
3992,430.0,0,3992
2084,430.0,3595,0
1129,430.0,0,0
837,430.0,0,0
796,430.0,0,0
876,430.0,0,0
