G,T,D,S
1102,230.0,0,0
1110,230.0,0,0
1367,230.0,0,0
1402,230.0,0,0
1588,230.0,0,1588
1369,230.0,667,0
1731,230.0,0,0
1646,230.0,362,0
1862,230.0,0,0
1378,230.0,216,0
1116,230.0,0,0
1119,230.0,0,0
1144,230.0,0,0
1004,230.0,28,0
993,230.0,0,0
1200,230.0,0,0
1126,230.0,207,0
1230,230.0,0,0
1341,230.0,0,0
1706,230.0,0,0
1282,230.0,580,0
998,230.0,0,0
922,230.0,0,0
999,230.0,0,0
1322,230.0,0,1322
1303,230.0,400,0
1578,230.0,0,0
1439,230.0,275,0
1822,230.0,0,0
1599,230.0,383,0
1856,230.0,0,1856
1408,230.0,257,0
1062,230.0,0,0
1063,230.0,0,0
1028,230.0,1,0
962,230.0,0,0
1009,230.0,0,0
1298,230.0,0,1298
1209,230.0,336,0
1310,230.0,0,0
1299,230.0,101,0
1597,230.0,0,0
1211,230.0,298,0
953,230.0,0,0
926,230.0,0,0
975,230.0,0,0
1335,230.0,0,1335
1334,230.0,409,0
1601,230.0,0,0
1453,230.0,267,0
1818,230.0,0,0
1561,230.0,365,0
1861,230.0,0,1861
1466,230.0,300,0
1035,230.0,0,0
973,230.0,0,0
1060,230.0,0,0
1021,230.0,87,0
1021,230.0,0,0
1313,230.0,0,1313
1220,230.0,292,0
1252,230.0,0,0
1342,230.0,0,0
1608,230.0,0,0
1186,230.0,388,0
917,230.0,0,0
964,230.0,0,0
1033,230.0,0,0
1365,230.0,0,1365
1325,230.0,448,0
1648,230.0,0,0
1603,230.0,323,0
1705,230.0,0,0
1744,230.0,0,0
1824,230.0,0,0
1309,230.0,221,0
1050,230.0,0,0
1062,230.0,0,0
1065,230.0,0,0
1008,230.0,15,0
1126,230.0,0,0
1253,230.0,0,1253
1189,230.0,245,0
1200,230.0,0,0
1540,230.0,0,0
1586,230.0,0,0
1176,230.0,397,0
956,230.0,0,0
985,230.0,0,0
1191,230.0,0,0
1379,230.0,0,0
1465,230.0,0,0
1585,230.0,0,0
1594,230.0,0,0
1658,230.0,0,0
1886,230.0,0,1886
1713,230.0,930,0
1227,230.0,0,0
1075,230.0,0,0
1154,230.0,0,0
1089,230.0,79,0
972,230.0,0,0
1138,230.0,0,0
1200,230.0,0,0
1304,230.0,0,1304
1129,230.0,332,0
1534,230.0,0,0
1461,230.0,405,0
1047,230.0,0,0
1002,230.0,0,0
1076,230.0,0,0
1294,230.0,0,0
1356,230.0,0,0
1465,230.0,0,0
1587,230.0,0,0
1721,230.0,0,1721
1531,230.0,719,0
1874,230.0,0,0
1673,230.0,343,0
1250,230.0,0,0
1148,230.0,0,0
1140,230.0,0,0
1056,230.0,0,0
932,230.0,0,0
1145,230.0,0,0
1136,230.0,213,0
1304,230.0,0,0
1169,230.0,168,0
1614,230.0,0,0
1408,230.0,445,0
1018,230.0,0,0
1002,230.0,0,0
1088,230.0,0,0
1379,230.0,0,0
1398,230.0,0,0
1518,230.0,0,1518
1488,230.0,516,0
1766,230.0,0,0
1602,230.0,278,0
1820,230.0,0,0
1540,230.0,218,0
1107,230.0,0,0
1087,230.0,0,0
1126,230.0,0,0
1085,230.0,39,0
1040,230.0,0,0
1208,230.0,0,0
1112,230.0,168,0
1285,230.0,0,0
1266,230.0,173,0
1577,230.0,0,0
1307,230.0,311,0
986,230.0,0,0
1004,230.0,0,0
1063,230.0,0,0
1296,230.0,0,0
1360,230.0,0,0
1535,230.0,0,1535
1451,230.0,549,0
1668,230.0,0,0
1498,230.0,217,0
1782,230.0,0,0
1621,230.0,284,0
1233,230.0,0,0
1219,230.0,0,0
1289,230.0,0,0
1234,230.0,70,0
1095,230.0,0,0
1113,230.0,0,0
1096,230.0,18,0
1146,230.0,0,0
1209,230.0,0,0
1446,230.0,0,0
1687,230.0,0,1687
1373,230.0,591,0
1088,230.0,0,0
997,230.0,0,0
1077,230.0,0,0
1234,230.0,0,0
1422,230.0,0,0
1600,230.0,0,1600
1518,230.0,603,0
1667,230.0,0,0
1703,230.0,0,0
1970,230.0,0,0
1594,230.0,452,0
1456,230.0,0,0
1262,230.0,0,0
1154,230.0,0,0
1083,230.0,0,0
1014,230.0,0,0
1123,230.0,0,0
1133,230.0,0,0
1346,230.0,0,0
1348,230.0,0,0
1751,230.0,0,1751
1464,230.0,737,0
1077,230.0,0,0
908,230.0,0,0
986,230.0,0,0
1257,230.0,0,0
1278,230.0,0,0
1482,230.0,0,0
1489,230.0,0,0
1807,230.0,0,1807
1494,230.0,899,0
1888,230.0,0,0
1579,230.0,394,0
1211,230.0,0,0
1211,230.0,0,0
1142,230.0,0,0
1102,230.0,0,0
1008,230.0,0,0
1133,230.0,0,0
1094,230.0,125,0
1234,230.0,0,0
1248,230.0,0,0
1622,230.0,0,1622
1474,230.0,528,0
1106,230.0,0,0
973,230.0,0,0
1037,230.0,0,0
1294,230.0,0,0
1267,230.0,321,0
1527,230.0,0,1527
1431,230.0,260,0
1748,230.0,0,0
1548,230.0,317,0
1805,230.0,0,0
1508,230.0,257,0
1131,230.0,0,0
1147,230.0,0,0
1139,230.0,16,0
1055,230.0,0,0
1009,230.0,0,0
1264,230.0,0,1264
1220,230.0,255,0
1252,230.0,0,0
1248,230.0,32,0
1500,230.0,0,0
1174,230.0,252,0
931,230.0,0,0
976,230.0,0,0
1113,230.0,0,0
1350,230.0,0,0
1409,230.0,0,0
1712,230.0,0,1712
1535,230.0,781,0
1666,230.0,0,0
1610,230.0,131,0
1817,230.0,0,0
1292,230.0,207,0
1062,230.0,0,0
1145,230.0,0,0
1141,230.0,83,0
1072,230.0,0,0
1137,230.0,0,0
1278,230.0,0,0
1191,230.0,206,0
1169,230.0,0,0
1323,230.0,0,0
1524,230.0,0,0
1153,230.0,355,0
976,230.0,0,0
988,230.0,0,0
1194,230.0,0,0
1377,230.0,0,0
1377,230.0,0,0
1648,230.0,0,1648
1498,230.0,672,0
1667,230.0,0,0
1628,230.0,169,0
1831,230.0,0,0
1368,230.0,203,0
1175,230.0,0,0
1259,230.0,0,0
1236,230.0,84,0
1102,230.0,0,0
1048,230.0,0,0
1120,230.0,0,0
1094,230.0,72,0
1181,230.0,0,0
1445,230.0,0,0
1703,230.0,0,1703
1366,230.0,609,0
1077,230.0,0,0
1025,230.0,0,0
1154,230.0,0,0
1320,230.0,0,0
1446,230.0,0,0
1615,230.0,0,1615
1590,230.0,590,0
1486,230.0,0,0
1736,230.0,0,0
1925,230.0,0,0
1470,230.0,439,0
1397,230.0,0,0
1278,230.0,0,0
1256,230.0,0,0
1135,230.0,0,0
1135,230.0,0,0
1178,230.0,0,0
1218,230.0,0,0
1180,230.0,83,0
1587,230.0,0,0
1624,230.0,0,1624
1181,230.0,444,0
975,230.0,0,0
1000,230.0,0,0
1186,230.0,0,0
1302,230.0,0,0
1494,230.0,0,0
1501,230.0,0,0
1814,230.0,0,1814
1453,230.0,839,0
1817,230.0,0,0
1615,230.0,364,0
1289,230.0,0,0
1259,230.0,0,0
1160,230.0,0,0
1123,230.0,0,0
1222,230.0,0,0
1177,230.0,99,0
1153,230.0,0,0
1229,230.0,0,0
1240,230.0,0,0
1640,230.0,0,1640
1573,230.0,487,0
1083,230.0,0,0
902,230.0,0,0
920,230.0,0,0
1207,230.0,0,0
1283,230.0,0,0
1480,230.0,0,0
1561,230.0,0,1561
1511,230.0,659,0
1684,230.0,0,0
1840,230.0,0,0
1824,230.0,329,0
1308,230.0,0,0
1172,230.0,0,0
1186,230.0,0,0
1141,230.0,14,0
992,230.0,0,0
1123,230.0,0,0
1164,230.0,0,0
1208,230.0,0,0
1152,230.0,216,0
1545,230.0,0,0
1544,230.0,393,0
1174,230.0,0,0
972,230.0,0,0
962,230.0,0,0
1264,230.0,0,0
1355,230.0,0,0
1488,230.0,0,0
1595,230.0,0,1595
1589,230.0,633,0
1657,230.0,0,0
1776,230.0,0,0
1742,230.0,187,0
1240,230.0,0,0
1094,230.0,0,0
1123,230.0,0,0
1021,230.0,29,0
988,230.0,0,0
1122,230.0,0,0
1164,230.0,0,0
1276,230.0,0,1276
1147,230.0,288,0
1561,230.0,0,0
1558,230.0,414,0
1144,230.0,0,0
986,230.0,0,0
943,230.0,0,0
1170,230.0,0,0
1279,230.0,0,0
1494,230.0,0,0
1581,230.0,0,0
1608,230.0,0,0
1682,230.0,0,0
1746,230.0,0,1746
1677,230.0,803,0
1134,230.0,0,0
1026,230.0,0,0
1098,230.0,0,0
1039,230.0,72,0
956,230.0,0,0
1148,230.0,0,0
1232,230.0,0,0
1233,230.0,0,1233
1203,230.0,277,0
1533,230.0,0,0
1508,230.0,330,0
1053,230.0,0,0
885,230.0,0,0
903,230.0,0,0
1262,230.0,0,0
1348,230.0,0,0
1393,230.0,0,0
1565,230.0,0,1565
1540,230.0,680,0
1675,230.0,0,0
1743,230.0,0,0
1681,230.0,203,0
1219,230.0,0,0
1027,230.0,0,0
1067,230.0,0,0
1076,230.0,0,0
988,230.0,49,0
1165,230.0,0,0
1240,230.0,0,1240
1218,230.0,252,0
1189,230.0,0,0
1563,230.0,0,0
1513,230.0,374,0
1049,230.0,0,0
876,230.0,0,0
924,230.0,0,0
1226,230.0,0,0
1363,230.0,0,0
1390,230.0,0,0
1547,230.0,0,1547
1497,230.0,671,0
1693,230.0,0,0
1740,230.0,0,0
1657,230.0,243,0
1198,230.0,0,0
1075,230.0,0,0
1142,230.0,0,0
1105,230.0,67,0
989,230.0,0,0
1089,230.0,0,0
1216,230.0,0,0
1225,230.0,0,1225
1213,230.0,236,0
1482,230.0,0,0
1452,230.0,269,0
1029,230.0,0,0
906,230.0,0,0
917,230.0,0,0
1186,230.0,0,0
1311,230.0,0,0
1447,230.0,0,0
1616,230.0,0,1616
1582,230.0,710,0
1660,230.0,0,0
1803,230.0,0,0
1676,230.0,221,0
1188,230.0,0,0
1043,230.0,0,0
1097,230.0,0,0
1075,230.0,54,0
1008,230.0,0,0
1182,230.0,0,0
1216,230.0,0,0
1264,230.0,0,1264
1135,230.0,256,0
1605,230.0,0,0
1407,230.0,470,0
983,230.0,0,0
976,230.0,0,0
944,230.0,0,0
1211,230.0,0,0
1394,230.0,0,0
1546,230.0,0,1546
1537,230.0,602,0
1740,230.0,0,0
1631,230.0,203,0
1839,230.0,0,0
1544,230.0,208,0
1082,230.0,0,0
1065,230.0,0,0
1095,230.0,0,0
1054,230.0,30,0
985,230.0,0,0
1201,230.0,0,0
1201,230.0,0,0
1244,230.0,0,1244
1166,230.0,259,0
1568,230.0,0,0
1385,230.0,402,0
1012,230.0,0,0
933,230.0,0,0
988,230.0,0,0
1244,230.0,0,0
1351,230.0,0,0
1624,230.0,0,1624
1441,230.0,691,0
1873,230.0,0,0
1612,230.0,432,0
1751,230.0,0,0
1679,230.0,139,0
1096,230.0,0,0
1125,230.0,0,0
1131,230.0,0,0
1061,230.0,35,0
1081,230.0,0,0
1309,230.0,0,1309
1109,230.0,248,0
1188,230.0,0,0
1222,230.0,0,0
1600,230.0,0,0
1238,230.0,491,0
990,230.0,0,0
967,230.0,0,0
1108,230.0,0,0
1422,230.0,0,1422
1362,230.0,455,0
1677,230.0,0,0
1367,230.0,315,0
1747,230.0,0,0
1722,230.0,380,0
1897,230.0,0,0
1378,230.0,175,0
1090,230.0,0,0
1169,230.0,0,0
1179,230.0,0,0
1048,230.0,89,0
1085,230.0,0,0
1168,230.0,0,0
1108,230.0,120,0
1124,230.0,0,0
1398,230.0,0,0
1605,230.0,0,1605
1222,230.0,497,0
917,230.0,0,0
948,230.0,0,0
1262,230.0,0,0
1405,230.0,0,0
1473,230.0,0,0
1629,230.0,0,0
1713,230.0,0,1713
1662,230.0,796,0
1850,230.0,0,0
1702,230.0,188,0
1164,230.0,0,0
1027,230.0,0,0
1106,230.0,0,0
1074,230.0,79,0
996,230.0,0,0
1149,230.0,0,0
1200,230.0,0,0
1304,230.0,0,1304
1190,230.0,308,0
1607,230.0,0,0
1363,230.0,417,0
908,230.0,0,0
841,230.0,0,0
957,230.0,0,0
1373,230.0,0,0
1415,230.0,0,0
1645,230.0,0,1645
1520,230.0,804,0
1937,230.0,0,0
1594,230.0,417,0
1875,230.0,0,0
1501,230.0,281,0
1056,230.0,0,0
1016,230.0,0,0
1056,230.0,0,0
1010,230.0,40,0
1037,230.0,0,0
1273,230.0,0,1273
1188,230.0,263,0
1178,230.0,0,0
1371,230.0,0,0
1576,230.0,0,0
1138,230.0,398,0
877,230.0,0,0
977,230.0,0,0
1168,230.0,0,0
1423,230.0,0,0
1493,230.0,0,0
1608,230.0,0,0
1845,230.0,0,1845
1605,230.0,968,0
1800,230.0,0,0
1572,230.0,195,0
1139,230.0,0,0
1011,230.0,0,0
1075,230.0,0,0
1037,230.0,64,0
992,230.0,0,0
1249,230.0,0,1249
1184,230.0,257,0
1181,230.0,0,0
1201,230.0,0,0
1642,230.0,0,0
1388,230.0,461,0
1017,230.0,0,0
960,230.0,0,0
1037,230.0,0,0
1347,230.0,0,0
1390,230.0,0,0
1609,230.0,0,1609
1438,230.0,649,0
1816,230.0,0,0
1701,230.0,378,0
1898,230.0,0,0
1463,230.0,197,0
1054,230.0,0,0
1088,230.0,0,0
1137,230.0,0,0
1052,230.0,83,0
992,230.0,0,0
1248,230.0,0,1248
1091,230.0,256,0
1161,230.0,0,0
1245,230.0,0,0
1614,230.0,0,0
1260,230.0,523,0
941,230.0,0,0
946,230.0,0,0
1137,230.0,0,0
1434,230.0,0,1434
1427,230.0,493,0
1585,230.0,0,0
1381,230.0,158,0
1732,230.0,0,0
1679,230.0,351,0
1839,230.0,0,0
1388,230.0,160,0
1069,230.0,0,0
1094,230.0,0,0
1152,230.0,0,0
1182,230.0,0,0
1072,230.0,113,0
1273,230.0,0,0
1122,230.0,201,0
1171,230.0,0,0
1172,230.0,0,0
1592,230.0,0,0
1201,230.0,470,0
953,230.0,0,0
944,230.0,0,0
1064,230.0,0,0
1458,230.0,0,1458
1436,230.0,514,0
1584,230.0,0,0
1377,230.0,148,0
1786,230.0,0,0
1623,230.0,409,0
1843,230.0,0,0
1405,230.0,220,0
976,230.0,0,0
1059,230.0,0,0
1153,230.0,0,0
1150,230.0,177,0
1144,230.0,0,0
1314,230.0,0,0
1220,230.0,170,0
1153,230.0,0,0
1243,230.0,0,0
1379,230.0,0,0
1099,230.0,226,0
968,230.0,0,0
934,230.0,0,0
1107,230.0,0,0
1445,230.0,0,1445
1430,230.0,511,0
1727,230.0,0,0
1464,230.0,297,0
1793,230.0,0,0
1722,230.0,329,0
1756,230.0,0,0
1278,230.0,34,0
1017,230.0,0,0
1048,230.0,0,0
1083,230.0,0,0
1041,230.0,66,0
1149,230.0,0,0
1148,230.0,108,0
1164,230.0,0,0
1149,230.0,16,0
1444,230.0,0,0
1612,230.0,0,1612
1226,230.0,463,0
964,230.0,0,0
951,230.0,0,0
1269,230.0,0,0
1329,230.0,0,0
1463,230.0,0,0
1611,230.0,0,0
1759,230.0,0,1759
1598,230.0,808,0
1873,230.0,0,0
1643,230.0,275,0
1119,230.0,0,0
1056,230.0,0,0
1091,230.0,0,0
1094,230.0,0,0
997,230.0,38,0
1165,230.0,0,0
1103,230.0,168,0
1241,230.0,0,0
1221,230.0,138,0
1818,230.0,0,0
1446,230.0,597,0
1075,230.0,0,0
923,230.0,0,0
993,230.0,0,0
1302,230.0,0,0
1332,230.0,0,0
1586,230.0,0,1586
1462,230.0,663,0
1757,230.0,0,0
1593,230.0,295,0
1922,230.0,0,0
1641,230.0,329,0
1180,230.0,0,0
1104,230.0,0,0
1124,230.0,0,0
1075,230.0,20,0
972,230.0,0,0
1103,230.0,0,0
1026,230.0,131,0
1171,230.0,0,0
1340,230.0,0,0
1623,230.0,0,0
1578,230.0,597,0
1171,230.0,0,0
939,230.0,0,0
966,230.0,0,0
1214,230.0,0,0
1271,230.0,0,0
1378,230.0,0,0
1560,230.0,0,0
1707,230.0,0,1707
1548,230.0,768,0
1683,230.0,0,0
1758,230.0,0,0
1384,230.0,210,0
1274,230.0,0,0
1268,230.0,0,0
1190,230.0,0,0
1034,230.0,0,0
1090,230.0,0,0
1110,230.0,0,0
1172,230.0,0,0
1273,230.0,0,0
1511,230.0,0,0
1592,230.0,0,1592
1184,230.0,558,0
967,230.0,0,0
958,230.0,0,0
1152,230.0,0,0
1289,230.0,0,0
1410,230.0,0,0
1586,230.0,0,1586
1497,230.0,628,0
1664,230.0,0,0
1882,230.0,0,0
1750,230.0,385,0
1330,230.0,0,0
1202,230.0,0,0
1247,230.0,0,0
1175,230.0,45,0
1059,230.0,0,0
1003,230.0,0,0
1105,230.0,0,0
1158,230.0,0,0
1341,230.0,0,0
1386,230.0,0,0
1636,230.0,0,1636
1268,230.0,633,0
953,230.0,0,0
921,230.0,0,0
1100,230.0,0,0
1283,230.0,0,0
1284,230.0,0,0
1616,230.0,0,1616
1447,230.0,695,0
1740,230.0,0,0
1590,230.0,293,0
1835,230.0,0,0
1437,230.0,245,0
1099,230.0,0,0
1165,230.0,0,0
1173,230.0,0,0
1091,230.0,74,0
996,230.0,0,0
1189,230.0,0,0
1101,230.0,193,0
1266,230.0,0,0
1233,230.0,165,0
1601,230.0,0,0
1274,230.0,368,0
991,230.0,0,0
953,230.0,0,0
1137,230.0,0,0
1362,230.0,0,1362
1312,230.0,409,0
1565,230.0,0,0
1443,230.0,253,0
1734,230.0,0,0
1575,230.0,291,0
1819,230.0,0,1819
1439,230.0,244,0
1064,230.0,0,0
1081,230.0,0,0
1105,230.0,0,0
1055,230.0,41,0
998,230.0,0,0
1260,230.0,0,1260
1201,230.0,262,0
1277,230.0,0,0
1262,230.0,76,0
1573,230.0,0,0
1213,230.0,311,0
927,230.0,0,0
898,230.0,0,0
1039,230.0,0,0
1300,230.0,0,0
1373,230.0,0,0
1670,230.0,0,1670
1564,230.0,772,0
1711,230.0,0,0
1612,230.0,147,0
1837,230.0,0,0
1330,230.0,225,0
1021,230.0,0,0
1098,230.0,0,0
1138,230.0,0,0
1085,230.0,117,0
1089,230.0,0,0
1184,230.0,0,0
1189,230.0,0,0
1152,230.0,104,0
1332,230.0,0,0
1622,230.0,0,1622
1237,230.0,470,0
1008,230.0,0,0
970,230.0,0,0
1041,230.0,0,0
1272,230.0,0,0
1308,230.0,0,0
1565,230.0,0,1565
1337,230.0,595,0
1870,230.0,0,0
1551,230.0,533,0
1853,230.0,0,0
1452,230.0,302,0
1199,230.0,0,0
1211,230.0,0,0
1150,230.0,12,0
1022,230.0,0,0
977,230.0,0,0
1121,230.0,0,0
1127,230.0,0,0
1208,230.0,0,0
1364,230.0,0,0
1737,230.0,0,1737
1448,230.0,760,0
1063,230.0,0,0
879,230.0,0,0
1001,230.0,0,0
1160,230.0,0,0
1302,230.0,0,0
1608,230.0,0,1608
1545,230.0,729,0
1785,230.0,0,0
1480,230.0,240,0
1893,230.0,0,0
1481,230.0,413,0
1223,230.0,0,0
1220,230.0,0,0
1127,230.0,0,0
1028,230.0,0,0
954,230.0,0,0
1108,230.0,0,0
1172,230.0,0,0
1340,230.0,0,0
1367,230.0,0,0
1679,230.0,0,1679
1344,230.0,725,0
973,230.0,0,0
844,230.0,0,0
978,230.0,0,0
1226,230.0,0,0
1269,230.0,0,0
1582,230.0,0,1582
1401,230.0,738,0
1789,230.0,0,0
1495,230.0,388,0
1825,230.0,0,0
1477,230.0,330,0
1168,230.0,0,0
1140,230.0,0,0
1127,230.0,0,0
1099,230.0,0,0
1054,230.0,0,0
1252,230.0,0,0
1157,230.0,198,0
1208,230.0,0,0
1267,230.0,0,0
1616,230.0,0,0
1288,230.0,459,0
1200,230.0,0,0
909,230.0,0,0
975,230.0,0,0
1224,230.0,0,0
1354,230.0,0,0
1643,230.0,0,1643
1497,230.0,734,0
1791,230.0,0,0
1549,230.0,294,0
1869,230.0,0,0
1442,230.0,320,0
1006,230.0,0,0
1010,230.0,0,0
1047,230.0,0,0
1010,230.0,41,0
1038,230.0,0,0
1240,230.0,0,1240
1198,230.0,230,0
1230,230.0,0,0
1291,230.0,0,0
1639,230.0,0,0
1250,230.0,441,0
999,230.0,0,0
929,230.0,0,0
950,230.0,0,0
1147,230.0,0,0
1338,230.0,0,0
1545,230.0,0,1545
1511,230.0,616,0
1717,230.0,0,0
1610,230.0,206,0
1752,230.0,0,0
1591,230.0,142,0
1051,230.0,0,0
948,230.0,0,0
1045,230.0,0,0
1053,230.0,0,0
994,230.0,105,0
1200,230.0,0,0
1230,230.0,0,0
1278,230.0,0,1278
1168,230.0,284,0
1585,230.0,0,0
1430,230.0,417,0
1061,230.0,0,0
865,230.0,0,0
819,230.0,0,0
1138,230.0,0,0
1294,230.0,0,0
1481,230.0,0,0
1618,230.0,0,1618
1467,230.0,799,0
1613,230.0,0,0
1748,230.0,0,0
1795,230.0,0,0
1267,230.0,328,0
944,230.0,0,0
992,230.0,0,0
1056,230.0,0,0
1020,230.0,112,0
1118,230.0,0,0
1272,230.0,0,1272
1245,230.0,252,0
1218,230.0,0,0
1500,230.0,0,0
1510,230.0,0,0
1087,230.0,292,0
910,230.0,0,0
841,230.0,0,0
1147,230.0,0,0
1335,230.0,0,0
1453,230.0,0,0
1600,230.0,0,1600
1425,230.0,759,0
1745,230.0,0,0
1665,230.0,320,0
1783,230.0,0,0
